"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-10-02 01:57:14",1759370234842,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","GET","",200,"fmdw6-1759370234813-eab72ff3e733","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6JYT2MXX96XE1WXZ1F3H","KSY0UATMZ8Fp",-1
"2025-10-02 01:57:14",1759370234824,"ocriador.vercel.app/editor/74a2ae0f-b877-4c79-9668-95a76ef7b7a2","GET","",200,"926dl-1759370234813-a01adce7aa38","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6JY8WE7EE6B3RMK977KC","HCBjMbwUZNMy",-1
"2025-10-02 01:57:14",1759370234215,"ocriador.vercel.app/","GET","",200,"4xwlg-1759370233394-c8a88d517066","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","lambda","/","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",173,"iad1",146,2048,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6JB734MXY9B0FS1BWDX0","lF49Vt9oicDm",1
"2025-10-02 01:57:14",1759370234157,"ocriador.vercel.app/","GET","",-1,"4xwlg-1759370233394-c8a88d517066","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6HJ2BQ0W0FSMY369HFM2","",-1
"2025-10-02 01:57:13",1759370233410,"ocriador.vercel.app/","GET","",200,"4xwlg-1759370233394-c8a88d517066","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6HJ2BQ0W0FSMY369HFM2","HCBjMbwUZNMy",-1
"2025-10-02 01:55:37",1759370137226,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","POST","",-1,"lr4wq-1759370136930-0f397c563d40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","error","production","main","","lambda","/editor/[projectId]","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"iad1",-1,-1,"TypeError: Cannot read properties of null (reading 'get')
    at cF (.next/server/app/editor/[projectId]/page.js:287:24167)
    at async m (.next/server/app/editor/[projectId]/page.js:1:22642) {
  digest: '3496760875'
}","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA3KKK5RCNWMJE91SVPK0A","",-1
"2025-10-02 01:55:37",1759370137202,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","POST","",500,"lr4wq-1759370136930-0f397c563d40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","error","production","main","","lambda","/editor/[projectId]","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",16,"iad1",145,2048,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA3KKK5RCNWMJE91SVPK0A","lF49Vt9oicDm",1
"2025-10-02 01:55:37",1759370137143,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","POST","",-1,"lr4wq-1759370136930-0f397c563d40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA3KB6MVN6D6TA5309K35B","",-1
"2025-10-02 01:55:36",1759370136934,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","POST","",200,"lr4wq-1759370136930-0f397c563d40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA3KB6MVN6D6TA5309K35B","HCBjMbwUZNMy",-1
"2025-10-02 01:55:29",1759370129521,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","GET","",200,"lkqz8-1759370129243-fc735aada968","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","lambda","/editor/[projectId]","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",286,"iad1",145,2048,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA3C3H70FTW7DW7868RF47","lF49Vt9oicDm",1
